vehicle_id,node_idx,node_id,lat,lon,cumulative_distance_km,zone_id
8,26,8889,-23.427857315569288,-46.51513706050551,49.63,5
8,6,1191,-23.4038554522621,-46.513241156673786,51.839,5
8,3,479,-23.40594993255526,-46.49171018896156,51.839,5
8,15,5386,-23.40594993255526,-46.49171018896156,54.511,5
8,13,5221,-23.429413786427382,-46.49734932542269,56.563,5
8,27,9235,-23.447309060505503,-46.50225707576894,57.932,5
8,19,6618,-23.458648107132547,-46.49702587538229,57.932,5
8,24,7100,-23.458648107132547,-46.49702587538229,61.241,5
8,1,139,-23.4874129977783,-46.488697918330544,62.931,5
8,36,14811,-23.49585216902305,-46.50247661157595,63.818,5
8,42,18924,-23.503506265335556,-46.500037864110894,65.466,5
8,17,6099,-23.494278572854753,-46.48738520129548,68.409,5
8,4,485,-23.488594654804253,-46.45920586865417,68.409,5
8,22,6820,-23.488594654804253,-46.45920586865417,74.485,5
8,11,4600,-23.464475926999967,-46.40574879482371,76.889,5
8,16,5640,-23.442873747432053,-46.40472063592881,77.878,5
8,20,6747,-23.435049027756925,-46.400103869005655,80.93,5
8,7,2216,-23.409685707744245,-46.388688516792655,82.436,5
8,37,14904,-23.408533299194993,-46.40339203673558,86.227,5
8,5,928,-23.4375744343586,-46.42286651457096,87.671,5
8,33,13541,-23.432678999999993,-46.43597834624039,87.671,5
8,31,11017,-23.432678999999993,-46.43597834624039,87.671,5
8,18,6513,-23.432678999999993,-46.43597834624039,90.922,5
8,8,3207,-23.45482760199666,-46.45676935206879,92.47,5
8,23,7094,-23.44540927477061,-46.46795443505108,93.719,5
9,0,depot,-23.479745,-46.713314,0.255,6
9,19,7844,-23.478372696505836,-46.71131293918387,2.137,6
9,34,15293,-23.471181010271785,-46.69460279724741,3.67,6
9,8,3277,-23.474888099082467,-46.68013230544173,5.828,6
9,5,2060,-23.483009074932227,-46.66091295198796,7.793,6
9,6,2985,-23.48789441077514,-46.67942677963238,9.746,6
9,18,7518,-23.484018352761268,-46.69810605682614,12.886,6
9,13,5247,-23.506049208479613,-46.71737739541604,14.865,6
9,28,12218,-23.50898041271851,-46.73651824552843,17.696,6
9,40,15904,-23.487946511800992,-46.75216519643371,22.491,6
9,44,17141,-23.446281797708313,-46.74005562898412,24.235,6
9,38,15599,-23.43570229518759,-46.72743954045105,26.447,6
9,4,1187,-23.441940985284816,-46.74802596932887,27.303,6
9,17,7263,-23.43467839162949,-46.750816888496146,29.148,6
9,45,17694,-23.418149799045963,-46.752401755756274,29.755,6
9,46,17699,-23.41541740882338,-46.74724762150595,31.249,6
9,3,981,-23.40201119565939,-46.74633251278075,33.147,6
9,15,6494,-23.418149799045963,-46.752401755756274,37.557,6
9,1,233,-23.42908265667379,-46.793942162357936,39.692,6
9,49,18842,-23.446396341104503,-46.78488366048149,44.323,6
9,33,14549,-23.48720985712605,-46.775858754048286,47.482,6
9,27,12019,-23.501146441860428,-46.74886066173756,50.803,6
9,48,17926,-23.515787116225745,-46.7204738731606,52.484,6
9,12,4982,-23.52928079069789,-46.71304969025908,57.034,6
9,11,4780,-23.505066031363608,-46.67707049278663,58.646,6
9,36,15436,-23.494248503462448,-46.666544668330545,58.646,6
9,24,10345,-23.494248503462448,-46.666544668330545,59.531,6
9,9,3818,-23.4864404948641,-46.668214844018706,60.494,6
9,30,12568,-23.486105397720426,-46.658780152428264,62.122,6
9,32,14506,-23.472187009435064,-46.66375191771018,63.268,6
9,14,5333,-23.473846152374616,-46.674840944630375,64.569,6
9,31,14009,-23.46215080460501,-46.67507099999999,65.783,6
9,20,8846,-23.463526662502165,-46.68687865390384,67.053,6
9,39,15751,-23.452132003527225,-46.68608406083267,69.522,6
9,21,9204,-23.44306691199995,-46.70817499999998,70.21,6
9,42,16542,-23.4447480313636,-46.71467286511052,71.616,6
9,2,749,-23.44083092561603,-46.72777564946042,73.186,6
9,23,9901,-23.453428425090102,-46.720828330284455,75.703,6
9,37,15554,-23.462499563490965,-46.698224096946795,76.799,6
9,35,15311,-23.472105112014923,-46.700655736660984,77.733,6
9,16,6578,-23.468303755756267,-46.69248706287145,78.524,6
9,47,17723,-23.473713635581966,-46.687461197472444,79.273,6
9,22,9876,-23.47871554010618,-46.682536740637055,79.78,6
9,10,4380,-23.483231086590262,-46.68186103385942,80.293,6
9,26,11079,-23.486292754371277,-46.68562474187781,81.301,6
9,43,16549,-23.48116157479496,-46.69377776546982,82.065,6
9,29,12539,-23.484855102241017,-46.70008892683782,82.944,6
9,25,10789,-23.490996873160597,-46.69465562782034,84.196,6
9,7,3067,-23.497779478215683,-46.704451866639744,86.465,6
9,41,16017,-23.478372696505836,-46.71131293918387,86.72,6
9,0,depot,-23.480494,-46.599845,1.288,7
9,43,16065,-23.472004872323875,-46.60844051151254,4.966,7
9,11,4267,-23.44564326340232,-46.586671518033384,9.139,7
9,8,3069,-23.424700861503837,-46.552730060505496,16.028,7
9,50,18607,-23.482367418128536,-46.57742509942871,19.274,7
9,13,4889,-23.510036681660747,-46.58756028518662,21.3,7
9,6,1850,-23.49290528910448,-46.594327198929534,21.3,7
9,30,10891,-23.49290528910448,-46.594327198929534,22.318,7
9,25,9250,-23.491428663887145,-46.60417913183105,23.656,7
9,36,12649,-23.490150706853875,-46.617224474492815,26.26,7
9,27,9937,-23.50416851075128,-46.63768728561726,26.26,7
9,12,4882,-23.50416851075128,-46.63768728561726,26.907,7
9,39,14374,-23.49847853427779,-46.63638298557326,27.81,7
9,17,5884,-23.491977681855435,-46.64169701200301,28.314,7
9,34,11775,-23.49132150693923,-46.64659062971762,29.815,7
9,45,16678,-23.477968986635737,-46.64873563266778,31.076,7
9,37,13202,-23.46802341465176,-46.65468131640599,31.076,7
9,35,12154,-23.46802341465176,-46.65468131640599,32.655,7
9,22,8470,-23.46658982202164,-46.63928171838316,35.243,7
9,46,17414,-23.48535959449485,-46.624283978908174,35.243,7
9,48,18186,-23.48535959449485,-46.624283978908174,36.254,7
9,44,16151,-23.493689790178287,-46.62826754746376,36.468,7
9,20,6493,-23.49364414071786,-46.62617257661918,37.685,7
9,32,11224,-23.486412294375963,-46.61721101212633,38.223,7
9,41,14617,-23.48295306136297,-46.6135298414532,38.841,7
9,4,736,-23.481197643906178,-46.60777485908012,39.307,7
9,33,11676,-23.48514561532687,-46.60625548355358,40.947,7
9,49,18467,-23.498986714471563,-46.611813325375664,41.501,7
9,7,1988,-23.50188317998731,-46.60739055467712,43.837,7
9,42,15438,-23.518808468228055,-46.593817165979715,45.003,7
9,31,10946,-23.510036681660747,-46.58756028518662,45.529,7
9,47,18135,-23.50555187454558,-46.58591682722604,46.316,7
9,18,5918,-23.512200548156255,-46.58326616985977,48.012,7
9,52,18833,-23.510240632812017,-46.566772533166954,51.89,7
9,53,19167,-23.48261088368666,-46.54357200000001,53.084,7
9,19,6019,-23.472728402994996,-46.538989187344896,54.378,7
9,16,5710,-23.462738015263444,-46.545502416180966,57.229,7
9,38,13592,-23.437420763806347,-46.54991348473654,58.142,7
9,3,138,-23.42921047960067,-46.54991166180969,60.876,7
9,51,18654,-23.432468208475303,-46.57647459828163,61.747,7
9,21,8243,-23.433704701885496,-46.58489999999999,63.781,7
9,1,124,-23.451154239252073,-46.59089295767212,65.301,7
9,23,8727,-23.44711129096593,-46.576656491927515,66.462,7
9,2,131,-23.449686705522534,-46.56562684297996,68.022,7
9,40,14402,-23.461549564804677,-46.5737805,69.817,7
9,9,3083,-23.475066063942872,-46.564159924231035,70.738,7
9,5,737,-23.47813702553522,-46.572546292602,70.738,7
9,24,9163,-23.47813702553522,-46.572546292602,70.738,7
9,28,10019,-23.47813702553522,-46.572546292602,71.219,7
9,10,3419,-23.478589602833388,-46.57724225728546,72.341,7
9,29,10169,-23.478723869553914,-46.588239999999985,72.795,7
9,26,9363,-23.47664386372554,-46.59206798626578,73.728,7
9,15,5577,-23.473052978908186,-46.60034358604072,75.317,7
9,14,5271,-23.48664048542905,-46.59554132653355,76.129,7
8,0,depot,-23.688319,-46.543115,4.808,8
8,43,16921,-23.706622197972255,-46.500337390127335,4.808,8
8,35,12736,-23.706622197972255,-46.500337390127335,6.594,8
8,33,11518,-23.691027058051727,-46.504557561076766,8.967,8
8,19,7876,-23.669716903553663,-46.50581698955484,14.736,8
8,2,578,-23.631842535662773,-46.46710744976627,19.677,8
8,20,8127,-23.670473877878134,-46.49108185675612,19.677,8
8,28,10570,-23.670473877878134,-46.49108185675612,21.185,8
8,22,8182,-23.678743908783417,-46.50281468519531,27.404,8
8,36,13234,-23.73053443491416,-46.4797563463713,32.793,8
8,15,7002,-23.70816,-46.526713532892806,32.793,8
8,45,18197,-23.70816,-46.526713532892806,35.468,8
8,4,1604,-23.7272988298661,-46.5426312027365,40.332,8
8,9,4757,-23.755203935984536,-46.579434431180886,43.007,8
8,42,15910,-23.773181643697704,-46.59689761451517,44.625,8
8,13,6462,-23.758929481404017,-46.60012438270614,47.54,8
8,34,12084,-23.74247041969547,-46.577834449492144,48.153,8
8,5,2119,-23.737873499999992,-46.57451709960222,51.171,8
8,18,7847,-23.71546076889537,-46.591243173504466,51.171,8
8,37,13925,-23.71546076889537,-46.591243173504466,52.312,8
